catid,xcat,lcat,mcat,scat
50001849,생활/건강,청소용품,기타청소용품,
50000079,생활/건강,원예/식물,,
50001782,생활/건강,원예/식물,공기정화식물,
50001783,생활/건강,원예/식물,관엽식물,
50001784,생활/건강,원예/식물,다육식물,
50001785,생활/건강,원예/식물,수경식물,
50001786,생활/건강,원예/식물,식용식물,
50001787,생활/건강,원예/식물,넝쿨식물,
50001788,생활/건강,원예/식물,허브식물,
50001789,생활/건강,원예/식물,천연잔디,
50001790,생활/건강,원예/식물,미니화분,
50001791,생활/건강,원예/식물,분재,
50001792,생활/건강,원예/식물,숯부작,
50001793,생활/건강,원예/식물,토피어리,
50001805,생활/건강,원예/식물,씨앗/모종,
50001806,생활/건강,원예/식물,조화,
50001807,생활/건강,원예/식물,보존화,
50001808,생활/건강,원예/식물,금꽃,
50001809,생활/건강,원예/식물,비누꽃,
50001810,생활/건강,원예/식물,종이꽃,
50006881,생활/건강,원예/식물,테라리엄,
50006880,생활/건강,원예/식물,플라워소품만들기,
50000081,생활/건강,블루레이,,
50000917,생활/건강,블루레이,영화,
50002714,생활/건강,블루레이,영화,국내영화
50002715,생활/건강,블루레이,영화,해외영화
50000918,생활/건강,블루레이,드라마,
50002716,생활/건강,블루레이,드라마,국내TV드라마
50002717,생활/건강,블루레이,드라마,해외TV드라마
50001689,생활/건강,블루레이,유아/어린이,
50001811,생활/건강,블루레이,애니메이션,
50001812,생활/건강,블루레이,뮤직비디오,
50001813,생활/건강,블루레이,취미/스포츠,
50001814,생활/건강,블루레이,종교,
50001815,생활/건강,블루레이,교육,
50001816,생활/건강,블루레이,교양/다큐멘터리,
50000080,생활/건강,정원/원예용품,,
50001794,생활/건강,정원/원예용품,물조리개,
50001795,생활/건강,정원/원예용품,수반,
50001796,생활/건강,정원/원예용품,원예부자재,
50001797,생활/건강,정원/원예용품,자갈/모래/흙,
50001798,생활/건강,정원/원예용품,정원데코,
50001799,생활/건강,정원/원예용품,정원부자재,
50001800,생활/건강,정원/원예용품,조경수/묘목,
50001801,생활/건강,정원/원예용품,화분,
50001802,생활/건강,정원/원예용품,화분대,
50001803,생활/건강,정원/원예용품,화분받침,
50001804,생활/건강,정원/원예용품,화분영양제/비료,
50000009,여행/문화,,,
50000082,여행/문화,공연/티켓,,
50001690,여행/문화,공연/티켓,뮤지컬,
50001691,여행/문화,공연/티켓,콘서트,
50001692,여행/문화,공연/티켓,연극,
50005310,여행/문화,공연/티켓,스포츠,
50001693,여행/문화,공연/티켓,전시/행사,
50001694,여행/문화,공연/티켓,클래식,
50001695,여행/문화,공연/티켓,오페라,
50001696,여행/문화,공연/티켓,발레/무용,
50001697,여행/문화,공연/티켓,국악/전통예술,
50000083,여행/문화,꽃/케이크배달,,
50001698,여행/문화,꽃/케이크배달,꽃배달,
50001699,여행/문화,꽃/케이크배달,케이크배달,
50000084,여행/문화,지류/카드상품권,,
50001700,여행/문화,지류/카드상품권,백화점상품권,
50001701,여행/문화,지류/카드상품권,구두상품권,
50001702,여행/문화,지류/카드상품권,도서/문화상품권,
50001703,여행/문화,지류/카드상품권,마트상품권,
50001704,여행/문화,지류/카드상품권,영화상품권,
50001705,여행/문화,지류/카드상품권,외식상품권,
50001743,여행/문화,지류/카드상품권,주유상품권,
50000085,여행/문화,모바일쿠폰/상품권,,
50001746,여행/문화,모바일쿠폰/상품권,영화/공연관람권,
50001747,여행/문화,모바일쿠폰/상품권,백화점/마트,
50006204,여행/문화,모바일쿠폰/상품권,편의점,
50006205,여행/문화,모바일쿠폰/상품권,편의점,과자류
50006206,여행/문화,모바일쿠폰/상품권,편의점,음료
50006207,여행/문화,모바일쿠폰/상품권,편의점,아이스크림
50006208,여행/문화,모바일쿠폰/상품권,편의점,간편식사
50001749,여행/문화,모바일쿠폰/상품권,헤어/뷰티/건강,
50001750,여행/문화,모바일쿠폰/상품권,주유,
50001751,여행/문화,모바일쿠폰/상품권,뷔페/레스토랑,
50001752,여행/문화,모바일쿠폰/상품권,치킨/배달음식,
50001625,여행/문화,모바일쿠폰/상품권,패스트푸드,
50001626,여행/문화,모바일쿠폰/상품권,카페/베이커리,
50001627,여행/문화,모바일쿠폰/상품권,피자,
50001628,여행/문화,모바일쿠폰/상품권,아이스크림,
50001629,여행/문화,모바일쿠폰/상품권,쇼핑상품,
50001630,여행/문화,모바일쿠폰/상품권,통화/문자/데이터,
50001631,여행/문화,모바일쿠폰/상품권,도서/문화,
50001632,여행/문화,모바일쿠폰/상품권,사진촬영,
50001633,여행/문화,모바일쿠폰/상품권,학습/생활서비스,
50001634,여행/문화,모바일쿠폰/상품권,게임/E머니,
50001635,여행/문화,모바일쿠폰/상품권,기타모바일쿠폰/상품권,
50000086,여행/문화,레저이용권,,
50000920,여행/문화,레저이용권,스키/보드,
50002884,여행/문화,레저이용권,스키/보드,리프트권
50002885,여행/문화,레저이용권,스키/보드,시즌권
50001636,여행/문화,레저이용권,눈썰매장,
50001637,여행/문화,레저이용권,워터파크,
50001638,여행/문화,레저이용권,아쿠아리움,
50001639,여행/문화,레저이용권,테마/놀이동산,
50001640,여행/문화,레저이용권,래프팅,
50001641,여행/문화,레저이용권,스파/찜질방,
50001642,여행/문화,레저이용권,수상레저,
50006869,여행/문화,레저이용권,체험,
50001643,여행/문화,레저이용권,기타레저이용권,
50000011,여행/문화,여행/항공권,,
50001644,여행/문화,여행/항공권,국내여행,
50001645,여행/문화,여행/항공권,해외여행,
50001646,여행/문화,여행/항공권,국내숙박,
50001647,여행/문화,여행/항공권,해외숙박,
50001648,여행/문화,여행/항공권,국내항공권,
50001649,여행/문화,여행/항공권,해외항공권,
50001650,여행/문화,여행/항공권,렌터카,
50000012,여행/문화,e컨텐츠,,
50001651,여행/문화,e컨텐츠,VOD,
50001652,여행/문화,e컨텐츠,강좌,
50001653,여행/문화,e컨텐츠,전자도서,
50001654,여행/문화,e컨텐츠,만화,
50001655,여행/문화,e컨텐츠,오디오북,
50001656,여행/문화,e컨텐츠,기타e컨텐츠,
50006929,여행/문화,장기렌터카,,
50007198,여행/문화,원데이클래스,,
50007199,여행/문화,원데이클래스,수공예 클래스,
50007201,여행/문화,원데이클래스,수공예 클래스,가죽공예
50007202,여행/문화,원데이클래스,수공예 클래스,플라워
50007203,여행/문화,원데이클래스,수공예 클래스,드로잉
50007204,여행/문화,원데이클래스,수공예 클래스,도자기
50007205,여행/문화,원데이클래스,수공예 클래스,목공예
50007206,여행/문화,원데이클래스,수공예 클래스,캔들/방향제/향수
50007207,여행/문화,원데이클래스,수공예 클래스,비누
50007208,여행/문화,원데이클래스,수공예 클래스,주얼리
50007209,여행/문화,원데이클래스,수공예 클래스,뜨개질
50007210,여행/문화,원데이클래스,수공예 클래스,자수
50007211,여행/문화,원데이클래스,수공예 클래스,수예
50007212,여행/문화,원데이클래스,수공예 클래스,기타 수공예
50007200,여행/문화,원데이클래스,쿠킹 클래스,
50007213,여행/문화,원데이클래스,쿠킹 클래스,베이킹
50007214,여행/문화,원데이클래스,쿠킹 클래스,기타 쿠킹
50007191,여행/문화,스포츠/음악/미술 레슨,,
50007192,여행/문화,스포츠/음악/미술 레슨,건강/다이어트,
50007193,여행/문화,스포츠/음악/미술 레슨,구기스포츠,
50007194,여행/문화,스포츠/음악/미술 레슨,무예/무도,
50007195,여행/문화,스포츠/음악/미술 레슨,아웃도어스포츠,
50007196,여행/문화,스포츠/음악/미술 레슨,음악/댄스,
50007197,여행/문화,스포츠/음악/미술 레슨,기타,
50000010,면세점,,,
50000013,면세점,화장품,,
50000793,면세점,화장품,스킨케어,
50002886,면세점,화장품,스킨케어,스킨/토너
50002887,면세점,화장품,스킨케어,에센스
50002888,면세점,화장품,스킨케어,로션
50002889,면세점,화장품,스킨케어,크림
50002890,면세점,화장품,스킨케어,미스트
50002891,면세점,화장품,스킨케어,아이케어
50002892,면세점,화장품,스킨케어,립케어
50002893,면세점,화장품,스킨케어,마스크/팩
50002894,면세점,화장품,스킨케어,스페셜케어
50002895,면세점,화장품,스킨케어,페이스오일
50000794,면세점,화장품,메이크업,
50002896,면세점,화장품,메이크업,베이스메이크업
50002897,면세점,화장품,메이크업,색조메이크업
50002899,면세점,화장품,메이크업,메이크업도구
50002898,면세점,화장품,메이크업,네일메이크업
50001657,면세점,화장품,클렌징,
50001658,면세점,화장품,선케어,
50001659,면세점,화장품,바디케어,
50001660,면세점,화장품,헤어케어,
50001661,면세점,화장품,남성화장품,
50001662,면세점,화장품,아동화장품,
50000014,면세점,향수,,
50001663,면세점,향수,여성향수,
50001664,면세점,향수,남성향수,
50000015,면세점,시계/기프트,,
50000795,면세점,시계/기프트,시계,
50002900,면세점,시계/기프트,시계,정장시계
50002901,면세점,시계/기프트,시계,캐주얼시계
50002902,면세점,시계/기프트,시계,아동시계
50001667,면세점,시계/기프트,필기도구,
50001668,면세점,시계/기프트,라이터,
50001670,면세점,시계/기프트,크리스탈,
50001671,면세점,시계/기프트,수첩/다이어리,
50001672,면세점,시계/기프트,생활소품,
50000017,면세점,패션/잡화,,
50000796,면세점,패션/잡화,가방,
50002903,면세점,패션/잡화,가방,핸드백
